dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
email_eu_core,16,trend_clustering,Churn,increase,0.25,0.025992952480084354,relative,0.07335114573475794,0.07015815920221918,-0.003192986532538758,-0.12284047127717428,achieved,False,42
email_eu_core,16,trend_clustering,Churn,decrease,-0.25,-0.0863954403765247,relative,0.07335114573475794,0.06814896327609475,-0.00520218245866319,-0.06021362280221357,achieved,False,42
email_eu_core,16,trend_clustering,Bridge Width,increase,0.5,0.5003750937734434,relative,0.07335114573475794,0.02838619437500039,-0.04496495135975755,-0.08986248899933556,achieved,False,42
email_eu_core,16,trend_clustering,Bridge Width,decrease,-0.5,-0.5003750937734434,relative,0.07335114573475794,0.03363108767959517,-0.03972005805516277,-0.07938056579839876,achieved,False,42
email_eu_core,16,trend_clustering,Centralization,increase,0.5,4.952915316982878,relative,0.07335114573475794,0.09575842292172468,0.022407277186966737,0.0045240582067161954,achieved,False,42
email_eu_core,16,trend_clustering,Centralization,decrease,-0.5,-0.773166358167515,relative,0.07335114573475794,0.01908789386401328,-0.05426325187074466,-0.070183151785541,achieved,False,42
email_eu_core,16,trend_clustering,Density,increase,0.5,0.4994255074684029,relative,0.07335114573475794,0.05378537114892906,-0.01956577458582888,-0.03917656245674785,achieved,False,42
email_eu_core,16,trend_clustering,Density,decrease,-0.5,-0.3772500957487553,relative,0.07335114573475794,0.0,-0.07335114573475794,-0.1944363873233025,achieved,False,42
email_eu_core,16,trend_clustering,Bridge Trend,increase,0.5,5.1161764705882335,absolute,0.07335114573475794,0.03223538691822275,-0.04111575881653519,-0.008036423108722029,achieved,False,42
email_eu_core,16,trend_clustering,Bridge Trend,decrease,-0.5,-893.8191176470585,absolute,0.07335114573475794,0.0032871357498223145,-0.07006400998493563,-7.838723585301711e-05,achieved,False,42
email_eu_core,16,trend_clustering,Churn,increase,0.5,0.04884865523414949,relative,0.07335114573475794,0.06652671394763959,-0.0068244317871183485,-0.1397056224865628,achieved,False,42
email_eu_core,16,trend_clustering,Churn,decrease,-0.5,-0.09175704863995607,relative,0.07335114573475794,0.06814896327609475,-0.00520218245866319,-0.056695180760182755,achieved,False,42
