dataset,analysis_mode,snapshot_count,model,transformation,direction,requested_delta,delta_mode,seed,feasible,infeasible_reason,edge_count_before,edge_count_after,edge_count_preserved,snapshots_violating_edge_count,transformation_status,valid_for_analysis,achieved_delta,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop
sx_mathoverflow,temporal_evaluation,16,persistence_density,Density,decrease,-0.25,relative,42,True,,5020,3766,False,0,ok,True,-0.249800796812749,0.010924369747899159,0.008123249299719889,-0.0028011204481792704,-0.011213416786172199,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Bridge Trend,increase,0.25,absolute,42,True,,5020,5020,True,0,ok,True,10.142647058823528,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Bridge Trend,decrease,-0.25,absolute,42,False,insufficient cross-community non-edges to widen the bridge,5020,19676,False,13,edge_count_infeasible,False,,,,,,,
sx_mathoverflow,temporal_evaluation,16,persistence_density,Churn,increase,0.25,relative,42,True,,5020,5020,True,0,ok,True,0.017643731818771213,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Churn,decrease,-0.25,relative,42,True,,5020,5020,True,0,ok,True,-0.19575408971438296,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Bridge Width,increase,0.5,relative,42,True,,5020,5020,True,0,ok,True,0.5,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Bridge Width,decrease,-0.5,relative,42,True,,5020,5020,True,0,ok,True,-0.5,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Centralization,increase,0.5,relative,42,True,,5020,5020,True,0,ok,True,1.6861888111888115,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Centralization,decrease,-0.5,relative,42,True,,5020,5020,True,0,ok,True,-0.8732517482517482,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Density,increase,0.5,relative,42,True,,5020,7529,False,0,ok,True,0.499800796812749,0.010924369747899159,0.01638655462184874,0.005462184873949581,0.010928723821134674,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Density,decrease,-0.5,relative,42,True,,5020,2530,False,0,ok,True,-0.4960159362549801,0.010924369747899159,0.0063025210084033615,-0.0046218487394957975,-0.009317944045087912,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Bridge Trend,increase,0.5,absolute,42,True,"bridge widths clamped to the width-1 floor, so the intended trend shape was not realised",5020,5020,True,0,saturated,False,12.129411764705878,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Bridge Trend,decrease,-0.5,absolute,42,False,insufficient cross-community non-edges to widen the bridge,5020,40238,False,14,edge_count_infeasible,False,,,,,,,
sx_mathoverflow,temporal_evaluation,16,persistence_density,Churn,increase,0.5,relative,42,True,,5020,5020,True,0,ok,True,0.03527237436801018,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Churn,decrease,-0.5,relative,42,True,,5020,5020,True,0,ok,True,-0.2786423824184884,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_centralization,Bridge Width,increase,0.1,relative,42,True,,5020,5020,True,0,ok,True,0.10164271047227925,0.07434838342116508,0.07434838342116508,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_centralization,Bridge Width,decrease,-0.1,relative,42,True,,5020,5020,True,0,ok,True,-0.10164271047227925,0.07434838342116508,0.06580259222333001,-0.008545791197835065,-0.08407677400698337,achieved,False
