dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
tgbl_wiki,16,persistence_centralization,Churn,increase,0.5,0.026166692503588294,relative,0.13564213564213565,0.13564213564213565,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_centralization,Churn,decrease,-0.5,-0.2703074886653946,relative,0.13564213564213565,0.13564213564213565,0.0,0.0,achieved,False,42
tgbl_wiki,16,trend_clustering,Bridge Width,increase,0.1,0.09769335142469471,relative,0.25731856038144074,0.22855454865335656,-0.028764011728084182,-0.2944316200499728,achieved,False,42
tgbl_wiki,16,trend_clustering,Bridge Width,decrease,-0.1,-0.09769335142469471,relative,0.25731856038144074,0.23365736121237693,-0.023661199169063812,-0.24219866371666707,achieved,False,42
tgbl_wiki,16,trend_clustering,Centralization,increase,0.1,0.7025291047771982,relative,0.25731856038144074,0.2451865651198899,-0.012131995261550843,-0.017269028683727507,achieved,False,42
tgbl_wiki,16,trend_clustering,Centralization,decrease,-0.1,-0.3412284223203533,relative,0.25731856038144074,0.20732254933319175,-0.049996011048248995,-0.14651772178963324,achieved,False,42
tgbl_wiki,16,trend_clustering,Density,increase,0.1,0.10023866348448687,relative,0.25731856038144074,0.23106747989063067,-0.02625108049081007,-0.261885779182129,achieved,False,42
tgbl_wiki,16,trend_clustering,Density,decrease,-0.1,-0.10023866348448687,relative,0.25731856038144074,0.20962279238817322,-0.047695767993267524,-0.475822066409026,achieved,False,42
tgbl_wiki,16,trend_clustering,Bridge Trend,increase,0.1,1.482352941176471,absolute,0.25731856038144074,0.21312996574419887,-0.04418859463724187,-0.02980976622353617,achieved,False,42
tgbl_wiki,16,trend_clustering,Bridge Trend,decrease,-0.1,-13.542647058823526,absolute,0.25731856038144074,0.20181815693766156,-0.055500403443779184,-0.004098194629359306,achieved,False,42
tgbl_wiki,16,trend_clustering,Churn,increase,0.1,0.0052284595494757734,relative,0.25731856038144074,0.2563032288347625,-0.0010153315466782664,-0.1941932489044632,achieved,False,42
tgbl_wiki,16,trend_clustering,Churn,decrease,-0.1,-0.0904048420354766,relative,0.25731856038144074,0.22872897608742127,-0.028589584294019477,-0.3162395249006726,achieved,False,42
tgbl_wiki,16,trend_clustering,Bridge Width,increase,0.25,0.2510176390773406,relative,0.25731856038144074,0.1903333175375947,-0.06698524284384605,-0.2668547241941326,achieved,False,42
tgbl_wiki,16,trend_clustering,Bridge Width,decrease,-0.25,-0.2510176390773406,relative,0.25731856038144074,0.2157742578289444,-0.04154430255249633,-0.16550351881724212,achieved,False,42
tgbl_wiki,16,trend_clustering,Centralization,increase,0.25,0.9112806101967083,relative,0.25731856038144074,0.27058943367540733,0.01327087329396659,0.014562883425229415,achieved,False,42
tgbl_wiki,16,trend_clustering,Centralization,decrease,-0.25,-0.5258932155760738,relative,0.25731856038144074,0.17709665195915208,-0.08022190842228866,-0.15254410219841302,achieved,False,42
tgbl_wiki,16,trend_clustering,Density,increase,0.25,0.25011933174224343,relative,0.25731856038144074,0.20663606159433245,-0.05068249878710829,-0.20263327282250357,achieved,False,42
tgbl_wiki,16,trend_clustering,Density,decrease,-0.25,-0.25011933174224343,relative,0.25731856038144074,0.1517009823209127,-0.10561757806052804,-0.4222687519786379,achieved,False,42
tgbl_wiki,16,trend_clustering,Bridge Trend,increase,0.25,0.902941176470589,absolute,0.25731856038144074,0.1884386791539252,-0.06887988122751554,-0.07628390754838847,achieved,False,42
