dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
tgbl_uci,20,trend_clustering,Density,increase,0.1,0.10038944180008662,relative,-0.014895100594840782,-0.015748501009267973,-0.0008534004144271912,-0.00850089809371223,achieved,False,42
tgbl_uci,20,trend_clustering,Density,decrease,-0.1,-0.09995672868887925,relative,-0.014895100594840782,-0.01529597808499595,-0.0004008774901551673,-0.004010510301941956,achieved,False,42
tgbl_uci,20,trend_clustering,Bridge Trend,increase,0.1,2.2060150375939838,absolute,-0.014895100594840782,-0.019576031955104795,-0.004680931360264012,-0.002121894583896094,achieved,False,42
tgbl_uci,20,trend_clustering,Bridge Trend,decrease,-0.1,-7.800751879699256,absolute,-0.014895100594840782,-0.016265240071277283,-0.0013701394764365007,-0.000175641976256438,achieved,False,42
tgbl_uci,20,trend_clustering,Churn,increase,0.1,0.0,relative,-0.014895100594840782,-0.014895100594840782,0.0,0.0,requested,True,42
tgbl_uci,20,trend_clustering,Churn,decrease,-0.1,-0.07012920687268509,relative,-0.014895100594840782,-0.013431256371059047,0.001463844223781735,0.020873531714671278,achieved,False,42
tgbl_uci,20,trend_clustering,Bridge Width,increase,0.25,0.25287356321839083,relative,-0.014895100594840782,-0.019724170253021256,-0.004829069658180474,-0.019096775466440962,achieved,False,42
tgbl_uci,20,trend_clustering,Bridge Width,decrease,-0.25,-0.25287356321839083,relative,-0.014895100594840782,-0.020031828714853303,-0.005136728120012521,-0.02031342483823133,achieved,False,42
tgbl_uci,20,trend_clustering,Centralization,increase,0.25,1.655750975053352,relative,-0.014895100594840782,-0.04538224752221037,-0.03048714692736959,-0.01841288175982335,achieved,False,42
tgbl_uci,20,trend_clustering,Centralization,decrease,-0.25,-0.6225623666200604,relative,-0.014895100594840782,-0.015428144711039461,-0.000533044116198679,-0.0008562099875914715,achieved,False,42
tgbl_uci,20,trend_clustering,Density,increase,0.25,0.2505408913890091,relative,-0.014895100594840782,-0.01896446434212755,-0.004069363747286767,-0.016242313678721445,achieved,False,42
tgbl_uci,20,trend_clustering,Density,decrease,-0.25,-0.24837732583297276,relative,-0.014895100594840782,-0.014772782714125535,0.00012231788071524752,0.0004924679831584269,achieved,False,42
tgbl_uci,20,trend_clustering,Bridge Trend,increase,0.25,3.604511278195489,absolute,-0.014895100594840782,-0.023565788457586945,-0.008670687862746163,-0.002405509982781059,achieved,False,42
tgbl_uci,20,trend_clustering,Bridge Trend,decrease,-0.25,-108.06691729323312,absolute,-0.014895100594840782,0.0,0.014895100594840782,0.00013783219664186236,achieved,False,42
